gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2443156593	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601114	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Petaloudes	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-05-15T00:00:00	15	5	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601114		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:32.024Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443153645	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601067	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Filerimos hill	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-04-25T00:00:00	25	4	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601067		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:30.727Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443153558	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601116	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus magnus		SPECIES	Bombus magnus Vogt, 1911	Bombus (Agrobombus) magnus luteocintus Krüger	Krüger	GR	Mescla	Crete, Chania	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-05-03T00:00:00	3	5	1973	4496017	4496017	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601116		det. Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:32.018Z		TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443153387	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601015	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Petaloudes	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-06-15T00:00:00	15	6	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601015		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:32.024Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443153317	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601102	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus magnus		SPECIES	Bombus magnus Vogt, 1911	Bombus (Agrobombus) magnus luteocintus Krüger	Krüger	GR	Kritsa	Crete, Lassithi	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-04-19T00:00:00	19	4	1973	4496017	4496017	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601102		det. Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:31.806Z		TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443153190	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601081	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Mount Profitis Ilias	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-06-23T00:00:00	23	6	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601081		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:30.673Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443153068	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601069	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Apolakia	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-04-22T00:00:00	22	4	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601069		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:31.987Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443152994	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601020	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus argillaceus		SPECIES	Bombus argillaceus (Scopoli, 1763)	Bombus (Agrobombus) argillaceus (Scop.)	(Scop.)	GR	Mescla	Crete, Chania	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-05-03T00:00:00	3	5	1973	1340531	1340531	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601020		det. Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:31.816Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443152930	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601112	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus magnus		SPECIES	Bombus magnus Vogt, 1911	Bombus (Agrobombus) magnus luteocinetus Krüger	Krüger	GR	Phaestos	Crete, Heraklion	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-04-26T00:00:00	26	4	1973	4496017	4496017	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601112		det. Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:31.971Z		TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443152774	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601024	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus magnus		SPECIES	Bombus magnus Vogt, 1911	Bombus (Agrobombus) magnus luteocinetus Krüger	Krüger	GR	Moulia, South of Aghia Varva	Crete, Heraklion	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-04-26T00:00:00	26	4	1973	4496017	4496017	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601024		det. Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:30.706Z		TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443152707	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601073	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Mount Profitis Ilias	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-06-23T00:00:00	23	6	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601073		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:31.867Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443152427	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601072	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Mount Profitis Ilias	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-06-23T00:00:00	23	6	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601072		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:31.931Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443152352	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601105	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Akrotiri Peninsula	Crete, Chania	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-05-06T00:00:00	6	5	1973	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601105		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:30.706Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443152297	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601084	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Petaloudes	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-05-15T00:00:00	15	5	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601084		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:30.795Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443152291	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601076	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus argillaceus		SPECIES	Bombus argillaceus (Scopoli, 1763)	Bombus (Agrobombus) argillaceus (Scop.)	(Scop.)	GR	North-West of Ierapetra	Crete, Lassithi	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-04-22T00:00:00	22	4	1973	1340531	1340531	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601076		det. Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:31.805Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443152284	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601122	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus magnus		SPECIES	Bombus magnus Vogt, 1911	Bombus (Agrobombus) magnus luteocintus Krüger	Krüger	GR	Anogia	Crete, Rethymnon	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-04-27T00:00:00	27	4	1973	4496017	4496017	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601122		det. Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:30.675Z		TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443152262	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601017	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Phaestos	Crete, Heraklion	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-04-26T00:00:00	26	4	1973	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601017		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:32.018Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443152230	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601124	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR		Crete, Lassithi	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-04-21T00:00:00	21	4	1973	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601124		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:30.682Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443152196	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601121	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Petaloudes	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-05-15T00:00:00	15	5	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601121		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:30.738Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443152143	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601045	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Paleokastrítsa	Corfu	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1966-05-06T00:00:00	6	5	1966	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601045		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v Ooststroom			2021-04-04T07:44:30.673Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443151966	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601051	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus magnus		SPECIES	Bombus magnus Vogt, 1911	Bombus (Agrobombus) magnus luteocinetus Krüger	Krüger	GR	Paleokastrítsa	Corfu	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1966-05-05T00:00:00	5	5	1966	4496017	4496017	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601051		det. Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:32.024Z		TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443151938	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601037	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus magnus		SPECIES	Bombus magnus Vogt, 1911	Bombus (Agrobombus) magnus luteocinetus Krüger	Krüger	GR	Paleokastrítsa	Corfu	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1966-05-03T00:00:00	3	5	1966	4496017	4496017	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601037		det. Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:31.867Z		TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443151936	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601113	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Akrotiri Peninsula	Crete, Chania	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-04-30T00:00:00	30	4	1973	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601113		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:31.987Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443151696	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601094	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus magnus		SPECIES	Bombus magnus Vogt, 1911	Bombus (Agrobombus) magnus luteocinetus Krüger	Krüger	GR	Paleokastrítsa	Corfu	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1966-05-03T00:00:00	3	5	1966	4496017	4496017	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601094		det. Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:31.805Z		TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443151628	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601085	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Petaloudes	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-05-15T00:00:00	15	5	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601085		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:30.727Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443151454	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601010	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Mount Profitis Ilias	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-06-23T00:00:00	23	6	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601010		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:30.717Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443151384	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601120	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Petaloudes	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-05-15T00:00:00	15	5	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601120		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:31.806Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443151328	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601065	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	between Loukia and Koumassa	Crete, Heraklion, Asterousia mountains	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-04-28T00:00:00	28	4	1973	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601065		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:30.717Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443151301	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601050	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus argillaceus		SPECIES	Bombus argillaceus (Scopoli, 1763)	Bombus (Agrobombus) argillaceus (Scop.)	(Scop.)	GR	North-West of Ierapetra	Crete, Lassithi	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-04-22T00:00:00	22	4	1973	1340531	1340531	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601050		det. Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:31.987Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443151255	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.600859	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus magnus		SPECIES	Bombus magnus Vogt, 1911	Bombus (Agrobombus) magnus luteocinetus Krüger	Krüger	GR	Gerani beach	Crete, Chania	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-05-06T00:00:00	6	5	1973	4496017	4496017	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.600859		det. Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:31.805Z		TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443151212	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601083	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Petaloudes	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-05-15T00:00:00	15	5	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601083		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:30.717Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2443151042	03f2256a-e548-43d7-a731-253302f4aa34	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.601060	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	lucoformis	SUBSPECIES	Bombus terrestris lucoformis Krüger, 1956	Bombus terrestris lucofornies Krüger	Krüger	GR	Petaloudes	Rhodos	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1970-05-15T00:00:00	15	5	1970	11055608	1340503	PRESERVED_SPECIMEN		Hymenoptera	RMNH.INS.601060		Kruseman		CC0_1_0	Naturalis Biodiversity Center	v. Ooststroom			2021-04-04T07:44:30.706Z		TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
